code_insee,beneficiaire_trans_eco,moyenne_conso_agri_hab,moyenne_conso_indus_hab,moyenne_conso_tertiaire_hab,moyenne_conso_residentiel_hab,moyenne_conso_totale_hab,emissions_ges,nb_actes_france_renov,friche,ecoquartiers,part_residences_secondaires,beneficiaire_prog,climat,gridens7,superf_choro,departement,gare_tgv,part_trajets_voiture,med_disp,p_pop,CSP_maire,com_variation_encours_dette_ha_pct,part_inactifs,part_actifs,dependance_eco,abstention_municipales,taux_creation_ent,total_entreprises,part_licencies_sportifs,part_jeunes_sans_diplome
22113,1,0.022232816752922612,1.2317866952522518,3.389182052326541,2.992548550371856,7.67621424865628,67548,2866,19,0,5.9,0,Mer,3,43.91,22,1,80.6,22600,20451,38,32.9,19.441592098185907,42.53581731944649,114,61.1,13.1,1544,29.1966163023813,10
22114,0,3.3117124769293773,0.060894029007312396,0.6289167574912494,4.017065192350862,8.031418613791454,9547,71,1,0,17.2,0,Autre,7,29.4,22,0,77.7,19270,852,74,-46.3,14.553990610328638,40.375586854460096,142,30.4,12.2,41,13.615023474178404,21.7
22115,0,1.5133862216725573,0.02716352837956402,10.856292966784654,3.753062306696003,16.187955427941326,16008,23,0,0,25.3,0,Autre,7,36.74,22,0,79.4,17410,449,12,-25.5,13.3630289532294,38.75278396436526,156,26.5,6.2,16,13.585746102449889,7.8
22116,0,0.8238344992471401,0.5675100607082064,0.35805083814970695,3.116970246170946,4.87813429014047,11779,16,3,0,5.5,0,Autre,6,31.92,22,0,94.2,21160,1364,71,-15.2,13.049853372434017,52.19941348973607,97,54.9,25.5,51,30.57184750733138,36.3
22117,0,0.15531358517496366,0.058890286525450496,0.9707862448540366,3.210885649556392,4.407839504401278,10877,79,0,0,11.3,0,Autre,5,15.81,22,0,90.2,22870,1744,71,-77.1,12.614678899082568,47.24770642201835,114,58.7,13.4,82,32.16743119266055,4.3
22118,0,0.06605995557699622,0.6374734029817911,1.384595893564738,3.0216815580989413,5.127737012382912,11012,330,3,0,7,0,Autre,4,14.61,22,0,84.7,23320,4209,34,42,12.520788785934903,41.24495129484438,137,42.2,16.9,243,20.90757899738655,12.1
22119,0,0.13061725019607043,0,0.1576027649349517,3.801174915774061,4.099269433783582,5788,84,2,0,27.5,0,Autre,6,18.92,22,0,84.8,20110,595,74,-51.4,14.6218487394958,38.15126050420168,148,40.8,6.2,32,18.823529411764707,0
22121,0,0.014953520727553682,0.9179616983712782,2.3054864185926007,3.763559518100901,7.061642585602902,3954,64,5,0,6.5,0,Autre,5,5.01,22,0,85.8,21420,1781,23,-35.1,15.272318921953959,39.52835485682201,132,32.9,16.3,147,17.967434025828187,14.1
22122,0,1.1975268781133959,0,0.09398565065618465,3.9906176639537754,5.3050890238288515,18045,75,1,0,19.5,0,Autre,7,30.9,22,0,72.9,20160,737,46,4.3,15.332428765264586,41.2483039348711,130,21.5,26.1,23,12.48303934871099,10
22124,0,0.45157630915647823,0,0.04480464676955603,3.950242385248153,4.446623341174187,5633,24,0,0,26.9,1,Autre,7,18.73,22,0,78.9,17390,215,47,138.3,14.883720930232558,45.11627906976744,126,37.4,7.1,14,9.767441860465116,0
22126,0,1.7404037188094499,0,0,3.871389102217692,5.611792821027142,3999,7,1,0,9.7,0,Autre,7,5.01,22,0,93.7,20950,157,48,-63.5,12.101910828025478,49.681528662420384,95,37.3,16.7,6,17.197452229299362,0
22127,1,0.4133161050232055,0.09123637950457483,0.8573520860684571,4.310826136458344,5.706327333116673,4854,162,3,0,28.7,0,Mer,5,11.91,22,0,80.1,22830,1532,74,-1.5,12.27154046997389,36.0313315926893,175,39.9,10,110,20.626631853785902,13.7
22128,0,2.511082586226842,0.25001425047060266,0.16116812645183434,4.643884779882585,7.566358168752486,13462,31,1,0,23.4,0,Autre,7,32.36,22,1,80.6,18590,410,11,-9.6,18.536585365853657,41.951219512195124,124,10.8,16.2,37,12.682926829268293,7.2
22131,0,0.5458524201442049,0,0.31361590506527537,4.267222663861631,5.157519172349269,15592,117,2,0,16.2,0,Autre,7,47.68,22,0,89.6,19910,802,72,-15.4,13.591022443890274,42.01995012468828,134,24.2,27.6,58,12.344139650872817,0
22132,0,3.6239611322824437,0.1107842269218501,0.14408810252116303,4.832415593266366,8.711249054991825,9613,0,0,0,21.1,0,Autre,7,17.18,22,0,87.1,16830,247,12,-63.7,16.194331983805668,37.24696356275304,143,30.1,10,10,10.931174089068826,0
22133,0,1.1496320254801666,0.4973361802692531,0.4399820152838428,4.219583939759831,6.374650120160469,17344,38,0,0,9.5,0,Autre,7,22.26,22,0,86.2,22620,628,78,50.3,13.535031847133757,50.955414012738856,89,46.8,18.5,27,18.789808917197455,4.2
22134,0,0.08204604340052533,0.052574859045415784,0.3616952634195183,3.37840507194068,3.884293141770826,10261,297,4,0,16,0,Mer,3,13.91,22,0,92.2,25810,3086,38,-31.3,14.193130265716135,36.64938431626702,168,49.4,18.7,171,26.2799740764744,5.9
22135,1,0.4064061252446064,0.2522182103628412,1.0552126324189643,3.546801649701805,5.298340736151309,28559,12,5,0,8.3,0,Autre,7,57.23,22,1,87.2,20620,2328,12,-27.6,15.420962199312715,44.63058419243986,113,54,12.2,123,23.969072164948454,8.7
22136,0,0.9571526990036611,9.89306401549156,4.400038241423289,3.105693905390215,18.401161674169423,90177,903,7,0,3.4,0,Autre,3,80.24,22,0,79.8,21110,9652,38,-18.1,14.794861168669707,43.099875673435555,120,45.7,8.1,713,24.554496477414006,14.6
22137,0,0.33505572150511226,0.003229228664888999,0.30956253880572643,3.6691740515217433,4.990720382800382,17100,101,6,0,13.7,0,Autre,6,36.57,22,0,83.5,19800,1466,74,-18.9,15.82537517053206,39.90450204638472,140,39.8,14.6,96,12.824010914051842,4.2
22138,0,0.9890990038903115,0.017687510700222567,0.14265837292589778,4.59612335703426,5.745568244550692,14048,2,7,0,23.9,0,Autre,7,31.29,22,0,55,16700,354,71,395.6,16.94915254237288,40.96045197740113,123,17.4,23.8,21,5.367231638418079,11.2
22140,0,0.69612344828099,0,0.09156707737218286,2.9692196582394064,3.78236185946256,3111,26,0,0,4.3,0,Autre,6,5.02,22,0,97,22590,611,12,14,9.165302782324058,56.955810147299516,76,46.8,23.8,21,18.494271685761046,3.4
22141,0,0.7001101845385543,3.992369992282998,0,3.2522757521481584,7.944755928969711,1132,11,2,0,3.6,0,Autre,6,2.76,22,0,91.8,19120,236,77,106.3,12.711864406779661,51.271186440677965,93,33.9,12.5,16,16.52542372881356,0
22143,0,0.3848123735985763,0.1676880466085791,2.0643076438983354,4.68396031908189,7.3261901381384655,9188,143,2,0,21.4,0,Mer,5,14.53,22,0,77,22440,1704,42,-25.5,13.145539906103288,36.208920187793424,170,52,14.7,129,24.88262910798122,2.6
22144,0,0.19039444079793927,0,0.2132848507732074,2.826907273025333,3.2346532908759276,5155,59,1,0,2.9,1,Autre,6,6.78,22,1,92.5,22560,1331,34,-12.1,14.500375657400449,50.18782870022539,95,61.9,26.4,53,34.18482344102179,10.9
22145,0,0.4527837383005982,1.697502235169103,0.09790493582133912,3.7175518971595416,5.977731582926357,8055,58,3,0,17.7,0,Autre,7,20.63,22,0,86.1,20470,827,42,-83.4,11.487303506650544,49.4558645707376,102,38,38.5,26,12.333736396614269,17
22146,0,0.07834088078870428,0,0.13014906311489666,3.404098305738069,3.641168948371466,5812,51,0,0,31.2,1,Autre,7,24.22,22,0,46.5,18680,395,31,95,16.20253164556962,44.050632911392405,113,29.6,5,40,8.860759493670885,9.5
22147,0,0.29651229271900625,1.9139637511689425,1.5189672264520044,3.412867455195048,7.172325560405079,30723,206,4,1,5.3,0,Autre,5,57.12,22,0,83,20860,2954,54,3.7,15.064319566689235,41.80771834800271,136,36.5,10.1,148,22.511848341232227,21.8
22148,0,0.7420149037632735,0,0.019681424203574206,4.597337895817362,5.480986184292526,3918,26,0,0,31.6,0,Autre,7,13.86,22,0,92.9,20220,234,12,22.8,14.529914529914532,38.46153846153847,146,19.8,14.3,14,16.666666666666664,20
22149,0,2.58210290632401,0,0.3396384640322016,5.158860446559011,8.135383837321502,16961,70,0,0,25.8,0,Autre,7,30.03,22,0,84.9,19400,428,71,-33.1,18.457943925233643,44.85981308411215,94,18.5,40.9,22,18.22429906542056,6.5
22150,0,0.18295201956427218,0.005011611394387853,0.059692079633110615,3.2028486981175814,3.4505044087093517,5564,23,1,0,5.4,0,Autre,6,12.63,22,0,90.3,21280,946,34,-19.9,13.31923890063425,48.520084566596196,96,38.8,16.7,30,19.133192389006343,2.6
22152,0,0.41585054846522523,0.27291897753840433,2.9469810222983535,3.328585921433949,6.990967304659603,6775,104,1,0,13.7,0,Estuaire,6,12.07,22,0,82.7,22210,1254,48,146.9,14.114832535885165,38.27751196172249,153,46.5,8.8,80,15.869218500797446,17.1
22153,0,0,0.15523232550411098,2.1218836812778266,2.988339666175366,5.305389136168341,1260,38,0,0,13.5,0,Autre,5,0.48,22,0,76.7,20690,752,22,-52.5,14.361702127659576,28.98936170212766,196,39.7,9.3,54,36.569148936170215,6.7
22155,0,0.6126246210106354,0.038410440663138694,0.440751567069251,3.2850517736285756,4.400657090628173,18824,203,2,0,8.6,0,Autre,5,43.03,22,0,93.6,21450,2146,72,-31.2,13.373718546132341,45.1071761416589,116,31.4,17.6,68,20.31686859273066,12
22156,1,0.2709383662121088,0.015423477599284774,0.10640828882626045,3.565741661773392,3.9956988312206576,8473,4,0,0,8.4,0,Autre,6,14.28,22,0,81.2,21350,644,48,6.4,15.372670807453417,44.565217391304344,120,27.7,20.7,29,24.22360248447205,4.3
22157,0,0.6777326714581521,15.604385367093775,0.24650424457117948,3.395222852598967,19.930993598786177,6528,46,0,0,10.9,0,Autre,6,14.85,22,0,91.5,21350,667,62,-58,13.343328335832084,49.47526236881559,107,27.5,21.1,19,17.24137931034483,3.5
22158,0,1.1918784113423377,9.928490976978196,1.3451532946030305,3.997949630133435,16.499338626074373,31124,307,6,0,10.6,0,Autre,5,47.75,22,0,87.9,20900,2467,46,71.3,13.33603567085529,41.67004458856911,130,26.6,15.9,145,20.672882042967167,11.8
22160,0,1.0276887175045388,0.5736065799829503,0.11078674304309728,2.8303290213750256,4.560456723214619,4903,43,0,0,1.9,0,Autre,6,6.8,22,0,93.9,23490,956,74,-58.3,11.92468619246862,49.37238493723849,111,38.4,4.7,43,16.422594142259413,0
22161,0,0.006605895246435926,0.03915655275661512,0.6400460867975039,2.4326193284683977,3.1302342876963603,8391,1,3,0,3.9,0,Autre,2,7.83,22,0,90.7,22470,2753,75,-16.4,13.076643661460224,34.9800217944061,180,44,14.3,112,20.087177624409737,10.1
22162,0,0.21560030080184264,0.15908510753159888,2.6777806434899887,4.290054574666066,7.39733362549533,21632,22,6,0,14.9,0,Mer,3,23.61,22,1,73.4,22920,7142,45,-13.2,17.068048165779896,32.88994679361523,181,44,7.8,757,23.690842901148137,13.5
22164,0,0.4805091683494563,0.1122541979891972,1.10779683304767,3.3483885156960493,5.061762251782661,18622,12,6,0,5.9,0,Autre,6,27.05,22,0,85.8,21010,1856,55,11,12.877155172413794,46.228448275862064,113,51.8,16,81,25.377155172413797,5.4
22165,0,4.9640539881065795,0.007434743474347435,0.08893882561066925,3.336674778110039,8.397102335301636,6262,21,0,0,3.4,0,Autre,6,10.49,22,0,94.9,22390,606,33,-13,13.531353135313532,52.97029702970298,88,36.7,8.7,23,19.636963696369637,14.6
22166,0,0.40470970206443074,0.2069724565200246,0.9040595533657586,5.132350923891563,6.670200819054168,10077,317,1,0,42.1,1,Mer,6,19.84,22,0,77.9,23610,2473,75,29.1,15.244642135058633,31.904569348968863,194,40.6,11.2,187,30.5701577031945,6.8
22168,0,0.007503388067625479,0.2859569462337208,1.656550973012738,4.449179825897273,6.448631052669648,22424,774,10,0,37.6,0,Mer,3,14.16,22,0,81.7,25020,7149,31,14.3,14.029934256539375,32.354175409148134,192,50.7,15.1,654,24.213176668065465,7
22169,0,3.7434378644440582,0,0.05365809578163201,3.293869851163165,7.090965811388855,5853,5,1,0,18.2,0,Autre,7,14.8,22,0,85.7,19750,172,42,-20.6,15.11627906976744,43.02325581395349,112,7,62.5,8,14.534883720930234,0
22170,0,0.2346311484165718,0.05357547415984421,0.08567814944777971,2.9305597071912826,3.312836852051646,11874,67,3,0,2.1,0,Autre,5,15.29,22,0,91.4,21310,1647,45,-53,10.625379477838495,50.09107468123861,98,54.6,26,50,29.508196721311474,7.3
22171,0,0.37973794864178384,0.7469884568025511,3.163602558764539,2.889777523616768,7.202100050283745,19486,364,2,0,2.6,0,Autre,5,26.76,22,0,87.2,22740,4501,31,-100,12.819373472561654,46.522994890024435,110,58.7,14.3,266,24.12797156187514,9.5
22172,1,0.13980048247905005,1.5761161983117868,1.6930653998899474,3.3657005472387667,6.804000656372951,10238,216,6,0,7.5,0,Autre,5,11.49,22,1,76.1,20630,3018,31,-41.3,13.419483101391648,41.25248508946322,136,57.7,12.4,210,21.040424121935057,11.3
22174,0,0.45615953173089546,0,0.11761072964663769,3.6068810716179067,4.184998865354334,5169,49,0,0,22.5,0,Mer,6,14.1,22,0,94.7,21820,819,54,-95.5,14.529914529914532,43.71184371184371,133,41,15.8,38,18.315018315018314,13.4
22175,0,0.9151367460930048,0,0.37666553644626805,3.711778464990605,5.015324643400958,19019,60,0,0,11,0,Autre,6,51.75,22,0,88.6,21840,1478,71,-25.5,11.705006765899864,49.52638700947226,102,28.4,20.9,67,16.373477672530445,7.3
22176,0,0.1981699890291692,0.0626375299872744,0.27459237346322873,2.682598178450511,3.2303138763628407,25135,394,0,0,2.2,0,Autre,5,34.71,22,0,92,21900,6920,37,23.8,12.846820809248555,48.23699421965318,104,47.1,16.1,286,22.398843930635838,9.9
22177,0,0.3503091282669156,0.04016305232730697,0.5369864215034293,3.1132356940998607,4.066349979833295,7230,41,3,0,17.1,0,Autre,6,15.48,22,0,85,21360,1383,37,42.4,13.955169920462762,45.62545191612436,119,52.2,13.6,59,21.40274765003615,7.6
22178,0,0.22290155289386634,0.07083225584098644,0.27145194816288815,3.3494529287365573,3.9293052333268044,6633,2,0,0,18.1,0,Autre,6,12.36,22,0,84.6,21390,1335,21,36.2,14.606741573033707,40.2247191011236,137,48.5,15.9,63,26.44194756554307,11.5
22179,0,0.10392249277631743,0.5297568718589241,1.512742733904704,6.441951857668514,8.629644935468557,12352,175,2,0,59.9,0,Mer,6,18.91,22,0,77.3,22950,1602,75,27.1,14.606741573033707,33.77028714107366,182,58.2,17.2,157,24.78152309612984,13.8
22180,1,0.35391774673916393,0.4867242729953861,0.6054543439048832,3.665251148922045,5.132917637844329,12491,147,1,0,7.5,1,Autre,5,21.23,22,0,89.9,22370,1917,77,-13.1,11.945748565466875,41.575378195096505,140,49.9,14.4,97,26.917057902973397,2.7
22181,0,0.34180461324454053,0,0.11984288908702041,3.8312270714495686,4.300596341766516,7962,26,2,0,27.8,1,Autre,6,25.51,22,0,79.5,20380,628,75,-40.1,18.312101910828023,43.31210191082803,119,39.7,22,41,14.808917197452228,0
22182,0,1.1684625146348095,4.989975009158256,0.2876593199805114,3.3320717545634695,9.78818583051076,40001,54,16,0,8.2,1,Autre,6,43.38,22,0,89,22600,3239,34,-64.3,12.68910157456005,49.58320469280642,100,39.2,14.4,188,36.98672429762272,3.1
22183,0,0.3383297562669457,3.00437142117572,1.681781163367559,2.899399416096226,8.202139371243245,38380,292,2,0,9.1,0,Autre,6,56.64,22,0,86.3,20950,3728,37,40.4,13.090128755364807,42.86480686695279,126,53.5,15.3,157,16.79184549356223,14.5
22184,1,1.188090496738424,0.23902249245092397,0.17545115467019717,4.0448449335716825,5.672791594884547,28111,103,1,0,5.3,0,Autre,6,40.04,22,0,87.1,21150,1591,74,-3,13.76492771841609,46.00879949717159,111,29.9,15.9,69,15.52482715273413,7.7
22185,0,1.582412439846418,1.3020298650577933,0.9464309189710021,3.6794539558012214,7.583957449532583,46320,129,5,0,7.8,1,Autre,7,61.36,22,1,81.9,21560,2434,34,-41,13.804437140509448,47.45275267050123,107,37.4,12,142,21.117502054231718,9
22186,0,0.02950824663273165,0.06057840315534419,2.099119844502089,6.231591731880245,8.459539009586459,11253,262,4,0,55.9,0,Mer,5,17.07,22,0,82.9,25420,4069,31,-39,14.155812238879331,33.79208650774146,186,38,13.7,415,38.953059719832886,5.8
22187,0,0.00736234579241889,0.3035175564542153,1.7277187283357047,3.2949927562233428,5.366508734826689,41404,1018,23,0,7.2,0,Mer,4,27.72,22,0,88.3,24460,14459,34,-7.9,14.447748806971436,43.6821356940314,125,50.9,13.2,1396,33.328722594923576,7
22188,0,0.1134743749334857,0.0754842429035784,0.6605003025935339,3.1013148887414634,3.9824979915022043,6180,21,3,0,1.3,0,Autre,5,8.3,22,0,89.3,22440,1112,71,-42.5,13.399280575539569,49.82014388489209,93,32,8,75,22.39208633093525,8.7
22189,0,4.126629735588235,0.03542278754529278,0.4706420686865066,4.213042905598063,8.894247360535838,9809,0,4,0,12.9,0,Autre,7,25.79,22,0,73.2,19200,562,12,-21.7,11.387900355871885,45.01779359430605,114,36.3,20.7,29,15.302491103202847,8.3
22190,0,0.39525145691541247,0.7646744313265293,0.3325734764776696,2.850727835265543,4.359290720370931,20569,254,2,0,10.6,0,Autre,5,21.8,22,0,90.7,21950,3867,85,155.6,11.197310576674424,47.53038531161107,111,45.7,13.3,233,21.592966123610033,7.7
22193,0,2.3520619586201694,14.391194210414072,0.8731041219844564,3.811405162333963,21.472027720272468,34625,96,1,0,4,0,Autre,6,32.81,22,1,80.6,21950,1635,62,-42.4,12.905198776758409,49.78593272171254,95,53.5,12.7,71,18.593272171253822,9.9
22194,1,0.06398968168159001,0.08176511924172568,1.3746945842616043,4.150324332971785,5.700808522954804,17708,461,3,0,29.4,0,Mer,5,34.52,22,0,80.6,22630,3635,45,4.5,13.947730398899589,32.54470426409904,202,45.5,13,238,21.10041265474553,5.5
22195,0,0.294890351305821,0.19711831849312547,1.0195502566036712,4.553565098589696,6.093470808452027,10252,248,4,0,39.7,1,Mer,6,20.1,22,0,89,21980,2283,72,24,16.951379763469117,32.36968900569426,178,35,10.5,124,17.47700394218134,6.8
22196,0,0.26930803797719133,0.5163642531415245,0.31780893845147934,4.076505743123042,5.192469382440137,8844,99,1,0,19.6,0,Mer,6,18.42,22,0,78.9,20760,934,22,-76.2,16.595289079229122,43.0406852248394,121,45.8,7.2,69,21.199143468950748,7.4
22197,1,0.1980784230448979,2.4857916030333342,0.8702854803405495,3.5243039852314024,7.101690075773933,19042,236,2,0,14.5,1,Mer,6,24.55,22,1,85.8,22840,3009,23,-13.6,12.8946493851778,43.66899302093719,128,45.1,11.8,212,20.272515785975408,5.3
22198,1,0.029957274152113772,0.04565595923056754,0.7958023893864518,4.36317538225371,5.245578502515825,14717,359,5,0,34.1,0,Mer,6,26.71,22,0,88,24780,3837,74,-62.1,15.559030492572322,39.536095908261665,144,46,16.1,254,30.414386239249414,5.8
22199,0,1.2320244912401912,0.06201643082549637,1.4922182032439346,3.8946017857537187,6.686224690093842,12035,137,3,0,17.5,0,Autre,6,18.99,22,0,83.2,19990,1189,12,37.1,17.40958788898234,41.79983179142136,122,52.8,10,70,13.961312026913372,4.1
22200,1,0.7468771772390674,0,22.92746353746303,3.269364942413008,26.954492968369312,4650,23,1,0,14.3,0,Autre,6,9.73,22,0,84.6,20110,599,71,-69.8,11.519198664440735,47.24540901502504,116,32.5,6.2,32,12.020033388981636,11.1
22201,0,0.1001772578521591,0.04078024193862857,0.2583203262610703,5.549983368967882,5.958995285856289,4549,85,0,0,47.6,0,Mer,6,13.73,22,0,89.2,23300,756,75,-63,14.682539682539684,32.27513227513227,200,33.6,22.2,36,14.153439153439153,8.4
22202,0,0.3035257023508929,0,0.14587656272434132,3.343571371008603,3.808075179945792,9606,44,2,0,15.6,0,Autre,6,27.36,22,0,88.9,20100,750,37,-22.3,12.266666666666666,46.53333333333333,107,40.2,17.1,41,14.799999999999999,3.7
22203,1,0.5179080956855282,0.08404592751210359,0.7729885410401323,3.4744080070154446,4.874298527674776,37868,382,9,0,5.5,0,Autre,5,82.27,22,0,88.4,21020,4108,13,88.3,12.317429406037,45.35053554040896,119,56.5,17.5,194,23.904576436222005,8
22204,0,0.40730222541961,0.09610405045382762,0.36378423168289703,3.9014170473614875,4.784477378158357,15253,1,1,0,17.2,0,Estuaire,6,26.24,22,0,77.7,19540,1222,12,36.3,14.48445171849427,39.60720130932897,142,32,9,67,23.158756137479543,3.9
22205,0,0.4619408044638857,0,0.07241296911640958,4.355801111467264,4.908122151757697,8719,60,2,0,30.5,0,Autre,6,13.65,22,0,89.3,20610,420,33,-7.6,14.285714285714285,41.904761904761905,150,29.8,28.6,21,10.238095238095237,7.7
22206,1,0.1678829492901848,4.01666332193133,1.1756877470936202,3.099955882563549,8.479552112353883,23521,73,4,0,2.8,0,Autre,5,32.44,22,1,86.2,21480,3955,34,25.4,13.324905183312264,44.39949431099874,120,61.6,11.7,265,26.447534766118835,5.9
22207,0,0.7454814033195568,0.08537580668854765,0.9613350103566102,3.639515818677059,5.449018988646122,11347,504,1,1,11,0,Autre,5,29.98,22,1,83.8,20840,2195,74,75.4,14.533029612756266,38.17767653758542,153,34.8,9.3,108,18.35990888382688,18.7
22208,0,0.9237413186140425,0.9362902840825751,2.3584577602454626,3.6511364051606727,7.885500704838586,24068,158,3,0,8.4,1,Autre,6,33.61,22,0,86.1,20630,1721,72,-25.4,10.22661243463103,45.90354445090064,117,52.3,18.1,105,27.542126670540384,6.5
22209,0,0.6052111429966183,0.18710830427114492,0.9964456729756523,3.662921426432866,5.473863277192947,17967,159,4,0,16.9,0,Mer,4,41.65,22,0,88.9,21620,3956,74,218.5,11.98179979777553,41.30434782608695,138,60,15.7,281,19.261880687563195,7.6
22210,0,1.711821701663835,0.11627537078607741,0.6097260382293469,4.689949703505448,7.152220364344348,7775,10,6,0,35.9,0,Mer,6,15.04,22,0,85.1,24010,3040,74,-6.9,16.57894736842105,35.5921052631579,169,47.3,12.2,188,26.80921052631579,6.4
22211,1,0.06531319617794143,0.0322704361483759,0.26707893316379283,2.982600644030952,3.354688787856069,9602,425,4,0,6.8,0,Autre,6,31.14,22,0,88.3,22350,3736,11,-39.8,14.320128479657388,43.897216274089935,119,42,14.2,155,24.116702355460383,13.1
22212,0,0.36670642552191984,0.22068538575564392,0.3671222143199742,3.5874825855170642,4.555072004623304,8227,0,0,0,11.5,0,Autre,6,18.27,22,1,91.7,19730,1143,85,-25.9,15.57305336832896,43.21959755030621,129,33.1,21.2,52,17.760279965004376,4.9
22213,0,0.0843245589775965,0.07100464301895973,0.9944738903846793,3.587171077739891,4.753659062166908,10534,316,3,0,17.2,0,Mer,6,19.89,22,0,86.4,24460,3515,45,112.9,13.342816500711239,45.49075391180654,121,49.8,13.1,297,33.57041251778094,8.1
22214,0,0.15585204589353982,0.056161624865663264,0.534239390713495,4.444644996145097,5.210147288739696,11724,9,5,0,32.2,0,Mer,6,27.87,22,0,86.5,22530,3126,75,5.7,16.95457453614843,35.156749840051184,168,67.6,10.3,204,19.67370441458733,10
22215,0,0.009259311194956741,0.3127457193475243,3.2768207026229934,2.6582350928616303,6.278993867831492,31932,925,10,0,0.8,0,Autre,1,27.06,22,0,86.5,21530,11487,77,-35.7,15.295551492992077,43.46652737877601,122,61.3,13.1,616,26.569165143205364,15.3
22216,0,0.4305702619050015,0.215347164609087,0.08097858150346067,3.9604809933136473,4.728385229581632,14169,5,1,0,21.9,0,Autre,7,35.72,22,1,74.4,18690,743,12,-48.6,13.458950201884253,42.799461641991925,133,22.1,9.7,31,21.668909825033648,6.9
22217,0,0.6901746180985666,0.11277499087185104,0.1665399471638865,4.148995844797553,5.145093958375173,14798,62,1,0,17,0,Autre,7,26.48,22,0,100,17640,415,21,-29.6,16.14457831325301,49.87951807228916,97,29.4,25,24,17.349397590361445,5.3
22218,0,0.24296021397491024,0.01276847763166144,0.32181532767997706,5.557742091788244,6.149884380781407,5347,190,7,0,50.3,0,Mer,6,15.54,22,0,72.8,21460,1160,74,25.3,17.413793103448274,34.91379310344828,166,43.9,8.5,71,15.086206896551724,11.4
22219,0,2.2416695413908663,0.011769828979377102,0.5284002823620296,4.194993419441578,7.023554586791028,37138,432,2,0,11.6,0,Autre,7,55.57,22,0,85.4,21010,2429,12,-21.9,13.338822560724578,44.95677233429395,126,33.4,9.4,127,16.550020584602716,10.9
